Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer,Name,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1391,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul,Prost,Edinburgh,Scotland,EH1 1BB,South,OFF-PA-10000357,Stationery,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",92.23
1392,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul,Prost,Birmingham,West Midlands,B1 1AA,South,OFF-ST-10004804,Stationery,Storage,"Belkin 19"" Vented Equipment Shelf, Black",115.83
1393,US-2017-108504,05/02/2017,05/02/2017,Same Day,PP-18955,Paul,Prost,Bristol,South West England,BS1 5DD,South,OFF-PA-10003892,Stationery,Paper,Xerox 1943,256.78
2364,US-2017-108637,13/03/2017,18/03/2017,Standard Class,AB-10060,Adam,Bellavance,Edinburgh,Scotland,EH1 1BB,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",95.91
2365,US-2017-108637,13/03/2017,18/03/2017,Standard Class,AB-10060,Adam,Bellavance,Glasgow,Scotland,G1 1AA,South,OFF-AP-10004540,Stationery,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",120.24
2366,US-2017-108637,13/03/2017,18/03/2017,Standard Class,AB-10060,Adam,Bellavance,Newcastle,Tyne and Wear,NE1 1AA,South,OFF-BI-10004965,Stationery,Files,Ibico Covers for Plastic or Wire Binding Elements,34.5
4035,US-2017-108777,12/12/2017,12/12/2017,Same Day,JM-15655,Jim,Mitchum,Leeds,West Yorkshire,LS1 1UR,East,OFF-BI-10003982,Stationery,Files,Wilson Jones Century Plastic Molded Ring Binders,14.02
4036,US-2017-108777,12/12/2017,12/12/2017,Same Day,JM-15655,Jim,Mitchum,Bristol,South West England,BS1 5DD,East,TEC-AC-10002567,Electronics,Accessories,Logitech G602 Wireless Gaming Mouse,287.96
7730,US-2017-109260,26/09/2017,01/10/2017,Standard Class,TN-21040,Tanja,Norvell,Manchester,Greater Manchester,M1 1AE,South,TEC-AC-10002637,Electronics,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),323.98
1106,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Manchester,Greater Manchester,M1 1AE,Central,OFF-ST-10000642,Stationery,Storage,"Tennsco Lockers, Gray",75.53
1107,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Liverpool,Merseyside,L1 1AA,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1.75
1108,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Glasgow,Scotland,G1 1AA,Central,OFF-BI-10003676,Stationery,Files,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",8.08
1109,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Glasgow,Scotland,G1 1AA,Central,OFF-FA-10003495,Stationery,Fasteners,Staples,43.78
1110,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Birmingham,West Midlands,B1 1AA,Central,OFF-EN-10003798,Stationery,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",30.73
1111,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Liverpool,Merseyside,L1 1AA,Central,TEC-PH-10003589,Electronics,Mobiles,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,53.97
1112,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Manchester,Greater Manchester,M1 1AE,Central,OFF-PA-10004735,Stationery,Paper,Xerox 1905,7.78
1113,US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric,Hoffmann,Edinburgh,Scotland,EH1 1BB,Central,OFF-BI-10002609,Stationery,Files,Avery Hidden Tab Dividers for Binding Systems,0.89
2404,US-2017-110170,27/09/2017,03/10/2017,Standard Class,HM-14860,Harry,Marie,Birmingham,West Midlands,B1 1AA,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,717.5
4441,US-2017-111290,22/07/2017,26/07/2017,Standard Class,DK-13375,Dennis,Kane,Birmingham,West Midlands,B1 1AA,Central,TEC-AC-10004975,Electronics,Accessories,Plantronics Audio 995 Wireless Stereo Headset,82.46
4442,US-2017-111290,22/07/2017,26/07/2017,Standard Class,DK-13375,Dennis,Kane,Newcastle,Tyne and Wear,NE1 1AA,Central,OFF-ST-10001932,Stationery,Storage,Fellowes Staxonsteel Drawer Files,724.39
4443,US-2017-111290,22/07/2017,26/07/2017,Standard Class,DK-13375,Dennis,Kane,Glasgow,Scotland,G1 1AA,Central,OFF-AR-10001761,Stationery,Art,Avery Hi-Liter Smear-Safe Highlighters,21.9
4444,US-2017-111290,22/07/2017,26/07/2017,Standard Class,DK-13375,Dennis,Kane,Sheffield,South Yorkshire,S1 2HH,Central,OFF-PA-10002262,Stationery,Paper,Xerox 192,24.3
5760,US-2017-111528,30/12/2017,30/12/2017,Same Day,JP-16135,Julie,Prescott,Sheffield,South Yorkshire,S1 2HH,West,OFF-ST-10001526,Stationery,Storage,Iceberg Mobile Mega Data/Printer Cart,360.99
5761,US-2017-111528,30/12/2017,30/12/2017,Same Day,JP-16135,Julie,Prescott,London,Greater London,SW1A 1AA,West,OFF-BI-10002194,Stationery,Files,Cardinal Hold-It CD Pocket,4.79
9322,US-2017-111563,04/11/2017,08/11/2017,Standard Class,SM-20005,Sally,Matthias,Sheffield,South Yorkshire,S1 2HH,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",8.53
9323,US-2017-111563,04/11/2017,08/11/2017,Standard Class,SM-20005,Sally,Matthias,Liverpool,Merseyside,L1 1AA,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",49.58
8842,US-2017-112396,09/02/2017,13/02/2017,Standard Class,JR-16210,Justin,Ritter,Birmingham,West Midlands,B1 1AA,West,TEC-AC-10003628,Electronics,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,67.48
8843,US-2017-112396,09/02/2017,13/02/2017,Standard Class,JR-16210,Justin,Ritter,Newcastle,Tyne and Wear,NE1 1AA,West,TEC-AC-10004761,Electronics,Accessories,Maxell 4.7GB DVD+RW 3/Pack,23.9
6030,US-2017-112970,14/11/2017,15/11/2017,First Class,TB-21250,Tim,Brockman,Bristol,South West England,BS1 5DD,West,OFF-AR-10003829,Stationery,Art,Newell 35,7.38
1876,US-2017-112977,10/03/2017,16/03/2017,Standard Class,CJ-12010,Caroline,Jumper,Glasgow,Scotland,G1 1AA,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,132.59
1615,US-2017-113509,15/03/2017,19/03/2017,Standard Class,PL-18925,Paul,Lucas,London,Greater London,SW1A 1AA,East,TEC-AC-10004855,Electronics,Accessories,V7 USB Numeric Keypad,62.98
3517,US-2017-113649,09/08/2017,12/08/2017,First Class,HA-14920,Helen,Andreada,Birmingham,West Midlands,B1 1AA,South,OFF-PA-10000130,Stationery,Paper,Xerox 199,23.11
3518,US-2017-113649,09/08/2017,12/08/2017,First Class,HA-14920,Helen,Andreada,Birmingham,West Midlands,B1 1AA,South,TEC-PH-10002350,Electronics,Mobiles,Apple EarPods with Remote and Mic,33.59
3519,US-2017-113649,09/08/2017,12/08/2017,First Class,HA-14920,Helen,Andreada,Sheffield,South Yorkshire,S1 2HH,South,OFF-AP-10002518,Stationery,Appliances,Kensington 7 Outlet MasterPiece Power Center,427.15
6117,US-2017-113677,13/11/2017,19/11/2017,Standard Class,CM-12655,Corinna,Mitchell,Birmingham,West Midlands,B1 1AA,East,TEC-PH-10002114,Electronics,Mobiles,Xiaomi Mi3,1709.97
6118,US-2017-113677,13/11/2017,19/11/2017,Standard Class,CM-12655,Corinna,Mitchell,Leeds,West Yorkshire,LS1 1UR,East,OFF-LA-10001569,Stationery,Labels,Avery 499,11.2
5908,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith,Dawkins,Manchester,Greater Manchester,M1 1AE,West,OFF-BI-10002353,Stationery,Files,GBC VeloBind Cover Sets,18.53
5909,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith,Dawkins,Glasgow,Scotland,G1 1AA,West,OFF-AP-10001303,Stationery,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",44.78
5910,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith,Dawkins,Liverpool,Merseyside,L1 1AA,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",10.89
5911,US-2017-113985,02/12/2017,07/12/2017,Standard Class,KD-16495,Keith,Dawkins,Liverpool,Merseyside,L1 1AA,West,OFF-BI-10000632,Stationery,Files,Satellite Sectional Post Binders,78.14
7415,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Newcastle,Tyne and Wear,NE1 1AA,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,290.01
7416,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Birmingham,West Midlands,B1 1AA,East,TEC-AC-10000474,Electronics,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97
7417,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Manchester,Greater Manchester,M1 1AE,East,TEC-PH-10001494,Electronics,Mobiles,Polycom CX600 IP Phone VoIP phone,404.93
7418,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Manchester,Greater Manchester,M1 1AE,East,OFF-PA-10004996,Stationery,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",30.93
7419,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Manchester,Greater Manchester,M1 1AE,East,OFF-BI-10004318,Stationery,Files,Ibico EB-19 Dual Function Manual Binding System,38.92
7420,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Newcastle,Tyne and Wear,NE1 1AA,East,OFF-ST-10002574,Stationery,Storage,"SAFCO Commercial Wire Shelving, Black",414.42
7421,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Newcastle,Tyne and Wear,NE1 1AA,East,OFF-BI-10002353,Stationery,Files,GBC VeloBind Cover Sets,17.37
7422,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,Edinburgh,Scotland,EH1 1BB,East,OFF-ST-10003641,Stationery,Storage,Space Solutions Industrial Galvanized Steel Shelving.,94.56
7423,US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770,Stewart,Carmichael,London,Greater London,SW1A 1AA,East,TEC-MA-10001148,Electronics,Machines,Okidata MB491 Multifunction Printer,336.83
2544,US-2017-114174,08/09/2017,14/09/2017,Standard Class,AP-10720,Anne,Pryor,Sheffield,South Yorkshire,S1 2HH,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",130.45
2545,US-2017-114174,08/09/2017,14/09/2017,Standard Class,AP-10720,Anne,Pryor,London,Greater London,SW1A 1AA,East,OFF-LA-10000248,Stationery,Labels,Avery 52,11.07
8623,US-2017-114230,27/11/2017,01/12/2017,Standard Class,CM-12235,Chris,McAfee,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-ST-10000876,Stationery,Storage,Eldon Simplefile Box Office,29.86
3033,US-2017-114293,21/11/2017,26/11/2017,Standard Class,JH-16180,Justin,Hirsh,Leeds,West Yorkshire,LS1 1UR,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.35
900,US-2017-114622,10/04/2017,12/04/2017,First Class,JR-16210,Justin,Ritter,Birmingham,West Midlands,B1 1AA,East,OFF-BI-10004716,Stationery,Files,Wilson Jones Hanging Recycled Pressboard Data Binders,6.68
1133,US-2017-114776,06/12/2017,07/12/2017,First Class,GG-14650,Greg,Guthrie,Edinburgh,Scotland,EH1 1BB,West,OFF-PA-10004100,Stationery,Paper,Xerox 216,14.58
4770,US-2017-114888,19/09/2017,24/09/2017,Second Class,CC-12430,Chuck,Clark,Leeds,West Yorkshire,LS1 1UR,West,OFF-BI-10003355,Stationery,Files,Cardinal Holdit Business Card Pockets,8.96
4771,US-2017-114888,19/09/2017,24/09/2017,Second Class,CC-12430,Chuck,Clark,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-SU-10001212,Stationery,Supplies,Kleencut Forged Office Shears by Acme United Corporation,4.68
2591,US-2017-115455,08/09/2017,14/09/2017,Standard Class,SE-20110,Sanjit,Engle,Birmingham,West Midlands,B1 1AA,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",10.6
2592,US-2017-115455,08/09/2017,14/09/2017,Standard Class,SE-20110,Sanjit,Engle,Manchester,Greater Manchester,M1 1AE,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,451.1
1605,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Jas,O'Carroll,Manchester,Greater Manchester,M1 1AE,West,TEC-PH-10004700,Electronics,Mobiles,PowerGen Dual USB Car Charger,29.97
1606,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Jas,O'Carroll,Birmingham,West Midlands,B1 1AA,West,OFF-AR-10000823,Stationery,Art,Newell 307,4.1
1607,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Jas,O'Carroll,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-AR-10004456,Stationery,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,54.9
1608,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Jas,O'Carroll,London,Greater London,SW1A 1AA,West,OFF-BI-10000050,Stationery,Files,"Angle-D Binders with Locking Rings, Label Holders",4.38
1609,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Jas,O'Carroll,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-PA-10002377,Stationery,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04
1610,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Jas,O'Carroll,Liverpool,Merseyside,L1 1AA,West,OFF-BI-10000591,Stationery,Files,Avery Binder Labels,7
6265,US-2017-115952,06/10/2017,06/10/2017,Same Day,JH-15910,Jonathan,Howell,Liverpool,Merseyside,L1 1AA,Central,OFF-BI-10004654,Stationery,Files,Avery Binding System Hidden Tab Executive Style Index Sets,21.64
8604,US-2017-116365,03/01/2017,08/01/2017,Standard Class,CA-12310,Christine,Abelman,Bristol,South West England,BS1 5DD,Central,TEC-AC-10002217,Electronics,Accessories,Imation Clip USB flash drive - 8 GB,22.56
8605,US-2017-116365,03/01/2017,08/01/2017,Standard Class,CA-12310,Christine,Abelman,London,Greater London,SW1A 1AA,Central,TEC-AC-10002942,Electronics,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,124.2
8606,US-2017-116365,03/01/2017,08/01/2017,Standard Class,CA-12310,Christine,Abelman,Manchester,Greater Manchester,M1 1AE,Central,TEC-PH-10002890,Electronics,Mobiles,AT&T 17929 Lendline Telephone,135.72
3977,US-2017-116400,22/10/2017,24/10/2017,First Class,EB-13930,Eric,Barreto,Birmingham,West Midlands,B1 1AA,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",29.94
6378,US-2017-116442,15/12/2017,22/12/2017,Standard Class,BP-11230,Benjamin,Patterson,Manchester,Greater Manchester,M1 1AE,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.07
1806,US-2017-116729,25/12/2017,28/12/2017,First Class,GK-14620,Grace,Kelly,Birmingham,West Midlands,B1 1AA,West,TEC-PH-10002200,Electronics,Mobiles,Samsung Galaxy Note 2,1931.96
1807,US-2017-116729,25/12/2017,28/12/2017,First Class,GK-14620,Grace,Kelly,Liverpool,Merseyside,L1 1AA,West,OFF-PA-10002005,Stationery,Paper,Xerox 225,34.02
1808,US-2017-116729,25/12/2017,28/12/2017,First Class,GK-14620,Grace,Kelly,Sheffield,South Yorkshire,S1 2HH,West,TEC-AC-10001465,Electronics,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,190.68
7787,US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215,Luke,Weiss,Sheffield,South Yorkshire,S1 2HH,Central,OFF-BI-10000279,Stationery,Files,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.17
7788,US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215,Luke,Weiss,Birmingham,West Midlands,B1 1AA,Central,OFF-FA-10000936,Stationery,Fasteners,Acco Hot Clips Clips to Go,5.92
7789,US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215,Luke,Weiss,Manchester,Greater Manchester,M1 1AE,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,16.96
7790,US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215,Luke,Weiss,Bristol,South West England,BS1 5DD,Central,OFF-PA-10000791,Stationery,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",22.9
8598,US-2017-117387,27/10/2017,31/10/2017,Standard Class,PA-19060,Pete,Armstrong,Sheffield,South Yorkshire,S1 2HH,West,OFF-BI-10004308,Stationery,Files,Avery Legal 4-Ring Binder,50.35
7128,US-2017-117541,14/11/2017,20/11/2017,Standard Class,JM-16195,Justin,MacKendrick,London,Greater London,SW1A 1AA,East,OFF-PA-10001609,Stationery,Paper,Tops Wirebound Message Log Books,12.34
7129,US-2017-117541,14/11/2017,20/11/2017,Standard Class,JM-16195,Justin,MacKendrick,Bristol,South West England,BS1 5DD,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,14.94
7988,US-2017-117793,23/08/2017,29/08/2017,Standard Class,MA-17560,Matt,Abelman,London,Greater London,SW1A 1AA,Central,OFF-LA-10002945,Stationery,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",18.9
7989,US-2017-117793,23/08/2017,29/08/2017,Standard Class,MA-17560,Matt,Abelman,Birmingham,West Midlands,B1 1AA,Central,OFF-LA-10003537,Stationery,Labels,Avery 515,28.19
7990,US-2017-117793,23/08/2017,29/08/2017,Standard Class,MA-17560,Matt,Abelman,Newcastle,Tyne and Wear,NE1 1AA,Central,OFF-ST-10002406,Stationery,Storage,Pizazz Global Quick File,11.23
7991,US-2017-117793,23/08/2017,29/08/2017,Standard Class,MA-17560,Matt,Abelman,Newcastle,Tyne and Wear,NE1 1AA,Central,TEC-AC-10003433,Electronics,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.48
1619,US-2017-118780,10/09/2017,14/09/2017,Second Class,PN-18775,Parhena,Norris,Edinburgh,Scotland,EH1 1BB,East,OFF-ST-10000352,Stationery,Storage,Acco Perma 2700 Stacking Storage Drawers,44.61
1620,US-2017-118780,10/09/2017,14/09/2017,Second Class,PN-18775,Parhena,Norris,London,Greater London,SW1A 1AA,East,OFF-PA-10000575,Stationery,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",5.02
7211,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward,Hooks,Birmingham,West Midlands,B1 1AA,West,OFF-PA-10000246,Stationery,Paper,Riverleaf Stik-Withit Designer Note Cubes,22.64
7212,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward,Hooks,Sheffield,South Yorkshire,S1 2HH,West,OFF-BI-10001078,Stationery,Files,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",38.74
7213,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward,Hooks,Manchester,Greater Manchester,M1 1AE,West,OFF-BI-10000138,Stationery,Files,Acco Translucent Poly Ring Binders,8.42
8480,US-2017-119270,12/03/2017,16/03/2017,Standard Class,SW-20245,Scot,Wooten,Leeds,West Yorkshire,LS1 1UR,West,OFF-PA-10004022,Stationery,Paper,Hammermill Colour Copier Paper (28Lb. and 96 Bright),14.98
6978,US-2017-119298,25/11/2017,28/11/2017,First Class,EP-13915,Emily,Phan,Leeds,West Yorkshire,LS1 1UR,South,TEC-PH-10002564,Electronics,Mobiles,OtterBox Defender Series Case - Samsung Galaxy S4,44.98
2155,US-2017-120460,30/04/2017,05/05/2017,Standard Class,BF-11170,Ben,Ferrer,Glasgow,Scotland,G1 1AA,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,16.96
495,US-2017-120929,18/03/2017,21/03/2017,Second Class,RO-19780,Rose,O'Brian,Edinburgh,Scotland,EH1 1BB,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,142.41
6876,US-2017-121013,05/09/2017,10/09/2017,Standard Class,MM-17920,Michael,Moore,Bristol,South West England,BS1 5DD,South,OFF-LA-10004545,Stationery,Labels,Avery 50,18.79
6877,US-2017-121013,05/09/2017,10/09/2017,Standard Class,MM-17920,Michael,Moore,Liverpool,Merseyside,L1 1AA,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1239.7
4063,US-2017-122182,10/03/2017,14/03/2017,Standard Class,BD-11770,Bryan,Davis,Liverpool,Merseyside,L1 1AA,East,TEC-AC-10002800,Electronics,Accessories,Plantronics Audio 478 Stereo USB Headset,29.99
1410,US-2017-122245,25/09/2017,30/09/2017,Standard Class,AB-10105,Adrian,Barton,Edinburgh,Scotland,EH1 1BB,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,294.87
637,US-2017-123470,15/08/2017,21/08/2017,Standard Class,ME-17725,Max,Engle,Liverpool,Merseyside,L1 1AA,West,OFF-BI-10001989,Stationery,Files,Premium Transparent Presentation Covers by GBC,14.16
638,US-2017-123470,15/08/2017,21/08/2017,Standard Class,ME-17725,Max,Engle,Birmingham,West Midlands,B1 1AA,West,OFF-AP-10003287,Stationery,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,91.75
9496,US-2017-123610,12/05/2017,16/05/2017,Standard Class,VM-21835,Vivian,Mathis,Newcastle,Tyne and Wear,NE1 1AA,West,TEC-AC-10004518,Electronics,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,90
9497,US-2017-123610,12/05/2017,16/05/2017,Standard Class,VM-21835,Vivian,Mathis,Glasgow,Scotland,G1 1AA,West,OFF-AP-10002222,Stationery,Appliances,Staple holder,6.5
430,US-2017-123750,15/04/2017,21/04/2017,Standard Class,RB-19795,Ross,Baird,Bristol,South West England,BS1 5DD,South,OFF-BI-10004584,Stationery,Files,GBC ProClick 150 Presentation Binding System,142.19
431,US-2017-123750,15/04/2017,21/04/2017,Standard Class,RB-19795,Ross,Baird,Liverpool,Merseyside,L1 1AA,South,TEC-AC-10004659,Electronics,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,306.56
